1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
37,mnist,FedVOI,36,0.38612788793848224,0.8781155535276336,0.9897518535755583,0.06373797177302412,0.008904064277328129,0.007132983895638901,0.042307243111047985,0.007284564693566293,70.36,0,random
38,mnist,FedVOI,37,0.3823894648585287,0.879199224319854,0.9898852006007757,0.06160284152171364,0.008670046403375448,0.007120856568131616,0.04234355409848391,0.007036066830834452,66.16,0,random
39,mnist,FedVOI,38,0.3791644463065484,0.880339930416928,0.989992182893705,0.06167804580015859,0.00858703813449917,0.006881232717153939,0.041542577669198964,0.007235157091795798,65.03,0,random
40,mnist,FedVOI,39,0.37434758830510295,0.8813665659042947,0.9902126621606787,0.06265131500155233,0.008490158542537837,0.005729633628759253,0.037917241374279605,0.00570097400106274,68.37,0,random
41,mnist,FedVOI,40,0.3713612730514399,0.8821080248673929,0.9903289165649212,0.06244396181200344,0.00833755954282968,0.005918400216348648,0.03860162764800223,0.005192817576052591,56.95,0,random
42,mnist,FedVOI,41,0.36784524091050624,0.8835339074887355,0.9904279446169094,0.062423715009717266,0.008374712143004637,0.005896102265651859,0.03867149595234485,0.004994718837139909,57.0,0,random
43,mnist,FedVOI,42,0.364450545870361,0.8841612958421263,0.990471514968924,0.061522811858640364,0.008518533898804052,0.006394513515243529,0.04042559930253357,0.0062335363056034866,57.0,0,random
44,mnist,FedVOI,43,0.3614905011881986,0.8842753664518337,0.9905492751499665,0.0643485889233023,0.00846536981731224,0.007248497849545893,0.043083688857551594,0.0061606332708925024,70.38,0,random
45,mnist,FedVOI,44,0.361036737079065,0.88421833114698,0.9905145914619149,0.06460071813295212,0.0084807487644002,0.005561452832825578,0.03760009878044269,0.0054710481215680725,57.61,0,random
46,mnist,FedVOI,45,0.35944849884493524,0.8847316488906634,0.9905274362362102,0.06304153620034508,0.008500263882154108,0.006036937223098576,0.03915804957094947,0.005865752574104096,70.36,0,random
47,mnist,FedVOI,46,0.35766640400304545,0.8849027548052244,0.990567737351398,0.06284268290936385,0.00847135022824082,0.006156436459063736,0.03963119979198613,0.006517676130501683,65.87,0,random
48,mnist,FedVOI,47,0.3562357665942683,0.8842753664518337,0.9906438605707917,0.06425359783519595,0.008294006498454827,0.006007516235664121,0.039284624128553165,0.0056420174238356715,66.16,0,random
49,mnist,FedVOI,48,0.3567609814848344,0.88421833114698,0.9905728220681622,0.06409054544949434,0.00829253782367067,0.00708653129182485,0.04272065235010151,0.007057526495142841,66.16,0,random
50,mnist,FedVOI,49,0.3539431239995692,0.8843324017566874,0.9907230262912852,0.06472989176857641,0.008118214626649457,0.005381047105594213,0.037118003074022896,0.0054561830750521866,66.16,0,random
51,mnist,FedVOI,50,0.3548719751974952,0.8825072720013688,0.9906445209245235,0.0652856499144875,0.008092789067355008,0.006320706864407914,0.040330266420967556,0.006253026428824098,65.28,0,random
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
2,mnist,FedVOI,1,2.416838137070841,0.1245651058004905,0.553577256373973,0.20425537091290633,0.21903132763173674,0.24467445376311636,0.2609441985691874,0.05014548518192837,64.84,0,random
3,mnist,FedVOI,2,2.277500866974322,0.18553584668910056,0.6234659741962494,0.30389793546252625,0.22489833273510465,0.15677202226452058,0.19329292708292184,0.03580130374479889,66.07000000000001,0,random
4,mnist,FedVOI,3,1.8260799737883446,0.3890948497119717,0.7686632156696523,0.30712785450193836,0.244456412952174,0.08724639865221079,0.14850606773343208,0.029949423464588096,58.3,0,random
5,mnist,FedVOI,4,1.5119241090132898,0.5315690412365254,0.8452413817157403,0.3279896100754989,0.19401845505024098,0.06132087322616275,0.12783680695891428,0.022635602858446104,70.38,0,random
6,mnist,FedVOI,5,1.3867642090019074,0.5403524781839959,0.8603415051487344,0.3278450206411892,0.1751367527125882,0.0871013180145165,0.15057364403273257,0.0285780495376059,57.0,0,random
