1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
45,Cifar100,FedAvg,43,4.117543510016857,0.12987618160031952,0.7729145014659694,0.07532335434388526,0.182110220235823,0.499413363603387,0.3567212934122651,0.007821006178287734,26.69,1,random
46,Cifar100,FedAvg,44,4.303136056265309,0.12321927839169218,0.7591971151699242,0.07123825785550181,0.19375277947757577,0.31959604020011123,0.294210163516658,0.006548842180263626,26.59,3,random
47,Cifar100,FedAvg,45,4.779861200514965,0.11709492743975503,0.7304224953510225,0.0648215353576618,0.19145669064059412,0.5814630807986696,0.3890432400779499,0.008670085470085472,26.59,3,random
48,Cifar100,FedAvg,46,4.6720331077584225,0.10904007455731593,0.7559659865223665,0.0591920705640924,0.19468958443957513,0.7879028129213864,0.4407400419439714,0.009984946236559142,30.09,4,random
49,Cifar100,FedAvg,47,3.832051744310547,0.15617094927439756,0.7855420854337986,0.0716007489917959,0.1967925613812707,0.23157384817321694,0.25089009792136785,0.0053065303043004445,32.6,1,random
50,Cifar100,FedAvg,48,4.224983769026757,0.13879643189988017,0.7613883942746793,0.07560912453151672,0.21753211750207593,0.36913825585302396,0.31416830017311176,0.007038363001164533,37.81,2,random
51,Cifar100,FedAvg,49,3.8060440786444745,0.1485155105844761,0.7813961982538952,0.06987045015737248,0.20271511980957738,0.29392032770861237,0.27243740131787403,0.006367148233580188,26.69,2,random
52,Cifar100,FedAvg,50,3.8468965137594626,0.13739848222606843,0.7860310103787826,0.06642483674514717,0.21977778839036238,0.2751643036493114,0.26797570576399915,0.006095238095238095,36.41,2,random
53,Cifar100,FedAvg,51,4.119574956987858,0.12814538676607642,0.7691136293589625,0.06934099882400532,0.20871049274493908,0.42168148644855263,0.33560188740334546,0.007522012823003691,28.81,1,random
54,Cifar100,FedAvg,52,3.9143073928150685,0.1439888164026095,0.7791135560119217,0.06757335926904666,0.20341570286954194,0.291126304280435,0.27474939325159997,0.006056094782410573,30.09,2,random
55,Cifar100,FedAvg,53,3.939147371079048,0.14279057382505658,0.7808021994463784,0.06780144087770043,0.1891523684496171,0.24170153923913298,0.2519886189832002,0.005534302179904785,23.599999999999998,3,random
56,Cifar100,FedAvg,54,4.002099909997504,0.14492078285181734,0.7731139108507031,0.0738711911223292,0.21035272189192453,0.3740948182203361,0.30636032319371803,0.0070739618066080635,32.0,2,random
57,Cifar100,FedAvg,55,3.847229430652556,0.1587671415257622,0.7791379103378395,0.07460664009485027,0.21288132462942774,0.21215209842771254,0.23618010778080464,0.005278583287216381,18.72,2,random
